cluster_id,ra,dec,parallax,pmra,pmdec,n_members,l,b,age_myr
FSR_1435,134.218,-43.757,0.436,-3.9,2.732,47,264.84271037109147,1.097806966786517,
FSR_1441,129.88,-47.098,0.189,-3.723,3.567,38,265.52377975306,-3.369242380013693,707.9464062202759
FSR_1452,133.332,-47.871,0.363,-4.603,3.722,31,267.586197100147,-2.029700909862428,234.42281975923814
FSR_1460,136.922,-47.827,0.225,-3.49,3.944,11,269.13954468104964,-0.18758998321439688,
FSR_1484,142.452,-50.697,0.406,-5.154,3.537,30,273.7146758518438,0.368965579789813,436.51617731910005
FSR_1509,147.006,-55.073,0.233,-4.049,2.723,32,278.6704977077124,-1.0861525938624408,61.65949477018448
FSR_1521,148.852,-56.605,0.201,-4.886,4.467,68,280.4401335864666,-1.6257065820092593,5248.077829311784
FSR_1530,152.216,-57.288,0.196,-5.661,3.373,46,282.3184271278448,-1.0725763129333317,1071.5186464071412
FSR_1580,171.917,-58.471,0.125,-5.244,1.408,7,292.1478073411268,2.6358180896739363,
FSR_1586,170.679,-62.302,0.211,-5.934,1.513,104,292.82326792923607,-1.1843061307755787,
FSR_1591,174.222,-62.731,0.255,-5.469,1.67,61,294.510816861861,-1.0844924347397802,
FSR_1595,176.771,-62.639,0.179,-6.779,1.373,38,295.6141176746601,-0.685143595974856,691.8312139914402
FSR_1663,205.251,-60.203,0.27,-5.031,-2.464,84,309.0574215163232,2.0779239645396723,1288.248533293805
FSR_1723,238.769,-46.014,0.642,-0.196,-1.395,104,333.0259288813477,5.852752187398858,177.82794100389228
FSR_1750,255.523,-38.875,0.253,-1.604,-2.317,69,346.7150383943622,1.8332448400844854,
Feibelman_1,304.417,38.03,0.26,-3.192,-4.956,30,75.81125702854122,1.3371513591389517,138.0385355838289
Ferrero_1,275.063,-32.338,1.145,0.149,-4.809,98,0.6740822885012038,-8.158080458605037,251.18842251536412
Ferrero_11,93.646,0.637,1.24,-3.013,-4.339,71,208.13105176078705,-7.898621268398146,281.8381693478142
Gaia_1,101.474,-16.733,0.145,-0.079,1.249,185,227.3244829308432,-8.73652844653257,3162.2776601683795
Gaia_2,28.136,53.058,0.099,-1.181,1.299,6,132.15055211188155,-8.716525507767608,7943.275370132719
Graham_1,164.134,-63.018,0.218,-6.324,2.178,14,290.3193360733237,-2.9948913641769748,15.48816822976791
Gulliver_1,161.582,-57.034,0.323,-7.926,3.582,82,286.5136329404272,1.7952591182889235,1380.3853558382891
Gulliver_10,123.09,-38.676,1.652,-4.443,4.965,42,255.77127018557653,-2.561322209921046,9.332538499404743
Gulliver_11,67.996,43.62,1.061,0.4,-2.229,61,159.4343159755095,-3.0794335158698987,323.593827469971
Gulliver_12,181.174,-61.308,0.559,-5.948,-0.41,43,297.35075446524445,1.0562150487036295,213.7961713919407
Gulliver_13,104.858,-13.254,0.62,-2.941,0.281,72,225.64879120115077,-4.262852675507427,1000.0
Gulliver_14,259.928,-36.785,0.745,-3.719,-4.792,30,350.4595768775664,0.2676424478026143,602.559215586761
Gulliver_15,272.599,-16.723,0.506,-1.06,-1.638,58,13.423410834920487,1.1813034569029361,85.1137701777428
Gulliver_16,23.433,60.751,0.208,-1.249,-0.614,43,128.07810972868114,-1.6974551380825336,141.25363038976317
Gulliver_17,302.654,35.871,0.555,-1.078,-3.029,98,73.23274344392074,1.3155947405143458,69.18312139914401
Gulliver_18,302.905,26.532,0.613,-3.198,-5.646,180,65.52602888328315,-3.9705626851909877,39.81070831325058
Gulliver_19,344.19,61.106,0.634,0.893,-2.258,132,109.52477430577773,1.2553429716322193,97.72367059324804
Gulliver_2,122.883,-37.404,0.696,-4.951,4.576,59,254.61719420393166,-2.000263752078671,6.606937091565955
Gulliver_20,273.736,11.082,2.347,1.039,-6.525,46,38.83098417523756,13.069576845413879,177.82794100389228
Gulliver_21,106.961,-25.462,1.504,-1.929,4.205,121,237.51904197773462,-7.964558220415871,275.42260421949857
Gulliver_22,84.848,26.368,1.257,-1.523,-4.605,22,181.45830279709656,-2.5242280174585643,
Gulliver_23,304.255,38.055,0.246,-2.446,-4.444,114,75.76050448872074,1.4568399066197517,524.8077829311784
Gulliver_24,1.161,62.835,0.636,-3.241,-1.57,75,117.6201978857798,0.4468443083805704,177.82794100389228
Gulliver_25,52.011,45.152,0.711,0.96,-4.089,39,149.76107237719802,-9.406732806801337,363.07840557743333
Gulliver_26,80.689,35.27,0.36,2.018,-2.874,43,172.0553944160934,-0.6246436634679133,380.18932953144076
Gulliver_27,146.088,-54.117,0.322,-4.658,3.467,51,277.6480326028519,-0.6968285417120995,602.559215586761
Gulliver_28,293.559,18.059,1.581,-4.485,-3.4,57,53.81265671453092,-0.9019080145748648,338.8439477987164
Gulliver_29,256.745,-35.205,0.905,1.325,-2.206,342,350.2295347931574,3.2799470687243546,10.715198228903988
Gulliver_3,122.536,-37.244,0.191,-2.962,4.106,34,254.33226665316548,-2.1440180600691847,151.3562312005786
Gulliver_30,313.673,45.996,0.427,-2.524,-3.697,51,86.29937767792659,0.6458975100518504,151.3562312005786
Gulliver_31,301.912,38.232,0.396,-1.5,-3.113,46,74.89594445079828,3.0940617619950923,144.54392628956643
Gulliver_32,98.383,7.478,0.577,-0.879,2.304,31,204.2399974213914,-0.5459428616562397,1288.248533293805
Gulliver_33,318.159,46.345,0.867,0.274,-3.959,78,88.62869691912906,-1.4386351975312968,47.862990313698695
Gulliver_34,167.722,-59.158,0.223,-6.179,2.409,14,290.3503415642274,1.2353164229048046,
Gulliver_35,150.379,-58.198,0.405,-6.973,3.967,19,282.0647538500071,-2.385913603465489,154.88151224416984
Gulliver_36,123.185,-35.111,0.725,-0.236,0.609,96,252.83442021183356,-0.5371960153956504,741.3100459583173
Gulliver_37,292.077,25.347,0.642,-0.775,-3.74,46,59.547393362388455,3.805485113299713,354.8135450617081
Gulliver_38,300.808,34.435,0.4,-0.921,-2.594,94,71.2091219330531,1.8133637532662403,812.8302305789093
Gulliver_39,163.697,-58.05,0.335,-4.407,1.274,36,287.9841157167985,1.3957204850588607,616.5949477018448
Gulliver_4,122.164,-37.5,0.3,-2.912,3.033,54,254.38672272814517,-2.5312812558059545,1148.1547308470717
Gulliver_40,163.095,-58.394,0.589,-7.686,2.476,29,287.8496825002594,0.9476378104492093,41.686927362111874
Gulliver_41,277.718,-12.429,0.171,-1.79,-4.709,44,19.54623694841204,-1.160521240979113,
Gulliver_42,303.935,37.851,0.181,-2.778,-5.452,42,75.45031207214411,1.5524052495565868,
Gulliver_43,296.283,24.558,0.351,-2.922,-5.796,49,60.718017779000625,0.09138269629418216,57.54402406055371
Gulliver_44,127.249,-38.095,0.785,-0.666,2.301,143,257.1426859280186,0.45259047733449814,446.6831997992294
Gulliver_45,104.617,3.104,0.284,-0.76,2.51,41,210.96781618315558,2.9776527830991877,3090.293803866819
Gulliver_46,186.234,-61.973,0.181,-6.946,0.125,64,299.8238403570917,0.7387124953251099,11.748980193354184
Gulliver_47,107.932,0.827,0.491,-1.957,-0.432,73,214.51161028947473,4.891144906653722,346.7368199963294
Gulliver_48,316.334,50.733,1.058,-4.781,-6.671,98,91.03287191222057,2.4257729827286756,18.197018176288072
Gulliver_49,350.704,61.988,0.587,-4.022,-3.05,153,112.72879822322635,0.884616754108362,380.18932953144076
Gulliver_5,132.626,-45.509,0.406,-5.102,4.904,15,265.45763512508324,-0.8957896793409744,38.01893295314407
Gulliver_50,181.362,-62.678,0.514,-7.204,1.663,62,297.6826345353023,-0.2759157476771736,40.73804030443489
Gulliver_51,30.335,63.801,0.647,-4.892,-0.149,39,130.5550866073802,1.9686609519739156,363.07840557743333
Gulliver_52,161.669,-59.508,0.396,-4.755,1.47,47,287.69625977846147,-0.37833860032040634,478.6304286528699
Gulliver_53,80.975,34.012,0.384,0.401,-2.837,23,173.2264736307281,-1.1412062609330986,128.8248533293805
Gulliver_54,81.297,33.688,0.791,-0.595,-7.299,30,173.64484793554632,-1.1022509711878297,281.8381693478142
Gulliver_55,297.833,18.661,0.369,-2.043,-2.53,23,56.34879869954854,-4.126536291192976,1995.263191254866
Gulliver_56,95.38,26.909,0.458,0.534,-3.24,18,185.6638087575073,5.915385346860294,407.379955757968
Gulliver_57,141.203,-48.075,0.701,-6.737,4.085,94,271.31282905596873,1.6988452984731242,436.51617731910005
Gulliver_58,191.515,-61.965,0.398,-3.592,-0.353,196,302.2999702478579,0.9001491986377359,660.6929837429628
Gulliver_59,195.721,-64.6,0.434,-2.408,-1.053,67,304.1594912102695,-1.75553507249589,165.95879278457613
Gulliver_6,83.278,-1.652,2.367,-0.007,-0.207,318,205.24579147582318,-18.137495566467205,16.595861056887003
Gulliver_60,303.436,29.672,0.899,1.752,0.219,117,68.41307924387152,-2.6394202831499904,93.32538499404744
Gulliver_7,141.746,-55.127,0.084,-3.547,3.108,56,276.4626238310642,-3.1326259035495494,478.6304286528699
Gulliver_8,80.56,33.792,0.872,-0.156,-2.982,29,173.2132198243119,-1.5497024851538006,21.37961713919407
Gulliver_9,126.998,-47.929,1.985,-5.992,6.915,252,265.03689424526635,-5.429164230520956,17.78279410038923
Haffner_10,112.156,-15.364,0.259,-1.144,1.557,163,230.80324330580888,1.0211177206836672,3801.8932953144076
Haffner_11,113.855,-27.708,0.138,-1.465,3.149,140,242.38756795778156,-3.539272490985855,933.254874614691
Haffner_13,115.209,-30.073,1.742,-6.184,5.879,197,245.03560456299167,-3.6563374486211115,20.417376756604135
Haffner_14,116.182,-28.384,0.226,-1.821,1.728,162,243.98711556789354,-2.0824548193166335,288.40317564502845
Haffner_15,116.38,-32.846,0.238,-2.154,3.289,151,247.94671065118413,-4.158089330738897,25.703948796691975
Haffner_16,117.586,-25.458,0.293,-2.811,2.991,83,242.09099480333938,0.4737177527457615,83.17639172213713
Haffner_17,117.899,-31.812,0.247,-1.195,1.859,98,247.69924469239936,-2.528527667708925,125.8926517592568
Haffner_18,118.168,-26.387,0.185,-2.548,2.67,62,243.15705416310652,0.4490130636832414,14.125378548042052
Haffner_19,118.193,-26.274,0.169,-2.494,2.507,39,243.07154788484968,0.5262133327799771,36.30780069327641
Haffner_20,119.061,-30.369,0.178,-2.294,3.407,44,246.97338929105234,-0.9329151806524373,194.9844428490234
Haffner_21,120.288,-27.212,0.286,-1.432,1.563,58,244.8463029781057,1.6359049858310488,269.1536695250797
Haffner_22,123.108,-27.913,0.329,-1.638,2.878,146,246.7835705797891,3.366551047237148,2454.710856206481
Haffner_23,107.389,-16.866,0.448,-0.526,-0.077,49,229.9874545083161,-3.7288610512480505,316.2277660168379
Haffner_26,123.911,-30.851,0.303,-1.588,2.37,52,249.62313762530223,2.3281924481602654,537.0312303176601
Haffner_3,106.027,-6.133,0.379,-1.179,-0.906,29,219.83181098006406,0.010283750736487742,588.8442760205689
Haffner_4,106.512,-15.002,0.223,-0.417,0.904,57,227.93988301590525,-3.627417346779286,457.08802901852084
Haffner_5,109.493,-22.66,0.571,0.965,-4.06,180,236.0589577419261,-4.63452386318786,4677.352234557818
Haffner_6,109.998,-13.151,0.204,-1.22,1.96,154,227.86370943984252,0.22645666818691462,616.5949477018448
Haffner_7,110.734,-29.502,0.199,-1.541,2.966,76,242.67695532094606,-6.8014417192320185,870.9627484287174
Haffner_8,110.777,-12.31,0.314,-1.626,0.446,93,227.479078863443,1.292634349844777,239.88335511359205
Haffner_9,111.175,-17.001,0.337,-0.832,0.424,126,231.79475524899945,-0.5864497726811654,380.18932953144076
Harvard_10,244.859,-54.957,1.418,-1.919,-10.577,153,329.88415195867674,-3.365372487785629,199.5263191254866
Harvard_13,255.999,-48.09,0.807,-2.766,-7.19,32,339.6152859098737,-4.056706218685073,851.1386362915023
Harvard_16,262.781,-36.813,0.623,-0.636,-0.778,347,351.71723199696913,-1.6397324655056231,72.44361827871234
Harvard_20,298.321,18.345,0.461,-1.732,-4.447,36,56.31163515222723,-4.6857044129521075,144.54392628956643
Havlen_Moffat_1,259.752,-38.817,0.211,-1.047,-2.552,25,348.7152790832133,-0.7839930207271854,
Hogg_10,167.663,-60.385,0.382,-6.201,1.754,11,290.7873040280339,0.08836551158838195,
Hogg_15,190.906,-63.101,0.266,-6.018,-0.461,72,302.04826294187103,-0.24266318822401342,2.1877623926123007
Hogg_17,218.459,-61.326,0.407,-5.201,-2.433,41,314.8987470154457,-0.8562991610383426,147.91086480080835
Hogg_18,222.716,-52.271,0.564,-1.808,-2.317,25,320.7835774025799,6.412220579136586,263.0268453963284
Hogg_19,247.236,-49.11,0.369,-2.05,-3.125,34,335.0803545102857,-0.3078792453343497,18.620870548831206
Hogg_21,251.414,-47.747,0.366,-0.937,-2.206,27,337.95021627214413,-1.450694946272046,89.12505467113454
Hogg_4,149.424,-54.612,0.21,-5.022,4.484,226,279.46864121138105,0.14425981527344928,1479.1086480080835
IC_1311,302.697,41.177,0.124,-3.364,-5.047,449,77.70492632767423,4.179944704190784,912.0109194638907
IC_1369,318.033,47.77,0.262,-4.644,-5.609,185,89.60590808198907,-0.3978084373858214,288.40317564502845
IC_1396,324.745,57.514,1.066,-2.355,-4.495,403,99.30898619044754,3.7552195035147156,12.022642234116693
IC_1434,332.625,52.858,0.278,-3.904,-3.328,231,99.9508655415868,-2.6793909514409058,275.42260421949857
IC_1442,333.978,53.995,0.259,-3.341,-3.283,95,101.26094229904812,-2.200461008051714,19.49844428490234
IC_1590,13.205,56.629,0.339,-2.368,-1.449,97,123.12311535919831,-6.242231732411346,6.165949477018448
IC_166,28.094,61.857,0.175,-1.439,1.126,699,130.05161720511168,-0.16947261253116347,1318.2563911826833
IC_1805,38.21,61.471,0.449,-0.702,-0.669,106,134.73309652580852,0.9446146720001671,7.585777749219503
IC_1848,42.855,60.419,0.415,-0.372,-0.315,279,137.22164453313852,0.9195536229877546,15.848924964027185
IC_2157,91.183,24.091,0.448,0.959,-2.982,35,186.3399878296479,1.2431286818813396,151.3562312005786
IC_2391,130.292,-52.991,6.582,-24.644,23.316,222,270.38641414207893,-6.737090536239538,28.840317564502843
IC_2395,130.531,-48.09,1.379,-4.464,3.293,291,266.5794328615321,-3.6271697580793294,20.417376756604135
IC_2488,141.857,-57.004,0.718,-7.761,5.698,404,277.812386054084,-4.441495111474998,162.1810239813303
IC_2581,156.867,-57.626,0.352,-7.275,3.594,103,284.59109184010396,0.02599904055419393,10.232935315766703
IC_2602,160.613,-64.426,6.561,-17.582,10.7,311,289.564756841708,-4.955402594458464,36.30780069327641
IC_2714,169.373,-62.719,0.719,-7.597,2.639,888,292.4014818443965,-1.7838755820902361,524.8077829311784
IC_2948,174.822,-63.44,0.388,-5.968,0.647,51,294.97026271308107,-1.6890369622554704,6.456541439665037
IC_348,56.132,32.159,3.079,4.483,-6.447,139,160.48626346099985,-17.81080118002028,11.748980193354184
IC_361,64.736,58.252,0.227,1.721,-1.139,470,147.51225799426297,5.6613075544529945,812.8302305789093
IC_4651,261.212,-49.917,1.056,-2.41,-5.064,806,340.10471093224476,-7.902047333871372,1659.5879278457614
IC_4665,266.554,5.615,2.868,-0.909,-8.52,167,30.514315288006628,17.05491265704702,33.11311069398671
IC_4725,277.937,-19.114,1.514,-1.688,-6.117,461,13.700951516622194,-4.424984935726823,112.20189470737863
IC_4756,279.649,5.435,2.093,1.26,-4.927,466,36.321768519628954,5.325190013527785,1288.248533293805
IC_4996,304.135,37.649,0.487,-2.681,-5.348,69,75.37076517108851,1.3084911112140256,11.220189470737862
IC_5146,328.372,47.246,1.213,-2.91,-2.49,105,94.38199497554,-5.520369768971023,
Ivanov_4,105.144,-8.861,0.355,-1.355,1.022,9,221.8572652061469,-2.016408332879804,63.09576215861531
Ivanov_8,124.794,-35.658,0.088,-2.375,3.543,14,254.01988987520338,0.24678922591431848,
Juchert_1,290.629,12.667,0.232,-1.777,-4.609,53,47.725806738590634,-0.9968682062031985,
Juchert_10,220.049,-60.375,0.107,-4.915,-2.592,132,315.9863003307279,-0.2893847473509089,
Juchert_13,180.431,-64.099,0.274,-8.127,0.249,177,297.5349354872926,-1.7494184529263312,2290.865841769215
Juchert_18,97.864,6.804,0.148,0.059,0.057,25,204.60020157071415,-1.3139055664873331,24.547081610382136
Juchert_19,60.585,52.446,0.102,-0.141,0.176,21,149.73959465155406,-0.19515889031526454,8.128302305789093
Juchert_20,62.703,46.874,0.331,1.103,-1.643,72,154.49241710210447,-3.4135700553288384,301.99485372543654
Juchert_3,286.886,6.279,0.283,-1.509,-3.985,60,40.353777196143234,-0.7017303221571508,
Juchert_9,58.84,58.391,0.186,-0.223,-0.033,34,145.12168181546173,3.6804361865379667,11.4815347022194
Juchert_Saloran_1,4.078,59.967,0.197,-1.731,-1.312,65,118.54517940162472,-2.605231883782214,602.559215586761
Kharchenko_1,92.197,24.281,0.42,0.767,-2.286,29,186.6244376543062,2.1436118482000337,707.9464062202759
King_1,5.505,64.383,0.519,-4.947,-1.273,651,119.75790972051992,1.6927008463642994,3630.7840557743334
King_10,343.748,59.17,0.259,-2.722,-2.088,201,108.49351759161647,-0.39787951672210364,17.37799912893992
King_11,356.912,68.636,0.262,-3.358,-0.643,260,117.15038648200235,6.483289514549605,4466.8319979922935
King_12,358.265,61.953,0.296,-3.416,-1.42,56,116.12762957644827,-0.1450721461006819,18.620870548831206
King_13,2.553,61.175,0.231,-2.746,-0.839,244,117.98212895138154,-1.299922859616245,501.18701351428103
King_14,7.987,63.163,0.402,-3.267,-0.985,94,120.73429083782015,0.37444690344761283,144.54392628956643
King_15,8.262,61.854,0.306,-2.326,-0.862,65,120.76472135665222,-0.940337773694705,295.1211041237279
King_16,10.915,64.172,0.328,-2.908,-0.419,31,122.08468177536956,1.3130455459448298,52.480720671452154
King_17,77.09,39.069,0.239,-0.126,-1.274,38,167.29761591005675,-0.7457963930368542,52.480720671452154
King_18,343.055,58.289,0.31,-2.639,-2.068,47,107.78441254171558,-1.0325324698289169,42.657963120955586
King_19,347.053,60.523,0.343,-4.838,-2.651,133,110.56234089113292,0.15435422843673552,489.7783461428336
King_2,12.741,58.188,0.166,-1.358,-0.824,117,122.86926226765965,-4.683689630077189,4073.79955757968
King_20,353.305,58.469,0.496,-2.686,-2.585,69,112.83843119613339,-2.861542777571195,257.03948796691975
King_21,357.479,62.705,0.305,-3.259,-1.675,100,115.94550069731207,0.6707387772304129,97.72367059324804
King_23,110.459,-0.988,0.279,-0.457,-0.879,89,217.2963762681244,6.304895549329452,1949.8444284902341
King_25,291.122,13.696,0.31,-1.367,-3.958,124,48.85967158014561,-0.9339127264971695,44.66836902389504
King_26,292.237,14.882,0.414,-2.344,-4.935,78,50.41715576942256,-1.3201772376983423,234.42281975923814
King_4,39.028,59.024,0.378,-0.575,-0.084,72,136.05397825491906,-1.1548682700939568,100.0
King_5,48.682,52.695,0.367,-0.282,-1.2,234,143.76851706029686,-4.28123220482584,1023.2935315766703
King_6,51.982,56.444,1.346,3.864,-1.814,227,143.34440608438896,-0.09487756883428178,204.1739917404129
King_7,59.783,51.785,0.286,1.121,-1.196,354,149.79972305211402,-1.017249161000206,223.87231049868672
King_8,87.324,33.633,0.131,0.52,-1.743,84,176.3840041384497,3.1005751926063527,831.7639172213713
King_9,333.877,54.405,0.129,-2.28,-0.972,49,101.44154241126915,-1.8276176019974648,3090.293803866819
Koposov_10,86.861,35.427,0.329,0.457,-1.78,59,174.6457658916203,3.6947696158573455,177.82794100389228
Koposov_12,90.245,35.287,0.396,0.699,-1.732,125,176.15497228026678,6.0130942227524375,389.04528168399446
Koposov_36,84.218,31.21,0.541,0.804,-3.668,69,177.06928906892387,-0.40272073434891054,426.5796312095559
Koposov_43,88.079,29.901,0.18,-0.037,-1.664,10,179.92374126334613,1.746756513518408,2818.381693478142
Koposov_53,92.221,26.264,0.18,0.242,-0.632,41,184.89678070827725,3.1205100554926366,16.21810239813303
Koposov_63,92.499,24.567,0.206,0.546,-0.447,44,186.50659966646904,2.522480570745859,1949.8444284902341
Kronberger_1,82.089,34.777,0.443,-0.05,-2.199,32,173.10618825950195,0.04863154303816851,6.02559877171915
Kronberger_25,275.667,-14.727,0.268,-0.343,-1.827,19,16.583867305391113,-0.46688365270634485,
Kronberger_4,296.297,28.16,0.119,-2.542,-4.836,61,63.84354912767264,1.8828364968001214,676.0828566222641
Kronberger_52,299.536,30.883,0.106,-2.622,-4.837,57,67.62512973575315,0.8516338709903544,407.379955757968
Kronberger_54,300.778,31.968,0.195,-2.596,-5.209,10,69.10589156613464,0.5229514207852689,
Kronberger_57,305.986,36.602,0.275,-3.54,-4.406,25,75.34410817671326,-0.5007323130475653,
Kronberger_69,300.499,31.42,0.351,-2.741,-5.246,33,68.51542144517752,0.4332976170370722,40.73804030443489
Kronberger_79,293.478,18.522,0.148,-2.718,-5.33,59,54.18040309972124,-0.6102389770311628,
Kronberger_80,317.954,52.379,0.071,-2.329,-2.887,41,92.92812711466647,2.7984383336447896,
Kronberger_81,321.547,53.534,0.228,-2.61,-3.324,28,95.27163006932406,2.066982578428381,
Kronberger_84,323.884,53.517,0.225,-3.085,-2.908,27,96.27450426744427,1.1051127532096254,288.40317564502845
Kronberger_85,119.59,-34.77,0.069,-1.265,2.815,29,250.96601901440764,-2.8421111535887995,
LDN_988e,316.027,50.245,1.596,1.181,-3.56,33,90.53879647449763,2.24523951206033,
LP_1218,273.976,-18.099,0.365,-0.034,-1.161,89,12.845589501428716,-0.6313835329098808,257.03948796691975
LP_1235,281.846,-5.255,0.469,0.41,-2.124,166,27.79279750758159,-1.4948679980571662,398.10752023765514
LP_145,256.976,-44.157,0.521,-2.091,-5.424,487,343.16906356204726,-2.230235909966819,1000.0
LP_1540,170.219,-59.302,0.346,-5.245,1.807,75,291.5940875222585,1.5615408688878782,1621.810239813303
LP_1624,266.582,-29.175,0.48,1.705,-0.777,198,359.8765894340921,-0.2564198645660776,288.40317564502845
LP_1800,337.843,58.053,0.705,-4.592,-2.648,230,105.25652006589662,0.07101445726775173,331.13147050815843
LP_198,112.127,-20.107,0.278,-2.262,2.497,79,234.9565643793764,-1.2699759805245001,257.03948796691975
LP_1994,191.005,-58.096,0.501,-2.174,-1.294,214,301.9485656812845,4.761585892910045,724.4353873869618
LP_2000,319.099,57.463,0.71,-3.102,-4.407,134,97.0798712559492,5.822102625336601,218.77623926123007
LP_2059,153.233,-60.885,0.472,-6.337,3.073,88,284.81391469884994,-3.717396139028916,269.1536695250797
LP_2068,283.967,-5.094,0.503,-0.47,-4.333,110,28.89725088313435,-3.3032794333864657,223.87231049868672
LP_2094,175.495,-61.961,0.545,-3.712,1.269,131,294.86709423001173,-0.18171799286820486,147.91086480080835
LP_2100,227.612,-60.495,0.481,-3.383,-3.509,65,319.2476638921577,-2.1041606598284903,251.18842251536412
LP_2117,282.302,-4.466,0.607,1.089,0.094,526,28.702466917263767,-1.5399051588968413,630.9576215861531
LP_2123,297.959,22.107,0.582,-0.771,-2.324,67,59.38094059655533,-2.4754392906568237,346.7368199963294
LP_2139,67.683,46.302,0.87,0.308,-4.233,215,157.3247753070026,-1.4063787292977934,269.1536695250797
LP_2198,107.506,4.667,0.8,0.678,-1.008,117,210.8796862059626,6.25526099492109,2041.739917404129
LP_2210,247.197,-54.963,0.684,0.04,-1.284,100,330.8218654170026,-4.327904546677026,128.8248533293805
LP_2219,130.848,-45.788,0.648,-5.079,4.603,208,264.8964946733101,-2.0394490870843094,125.8926517592568
LP_2220,127.45,-41.343,0.716,-1.762,1.07,89,259.864321006016,-1.3270434277243508,457.08802901852084
LP_2238,167.713,-56.821,0.814,-7.446,0.66,90,289.46069557172393,3.3966878655364177,295.1211041237279
LP_2253,307.515,45.921,0.674,-1.251,-0.969,105,83.60442468485218,3.9736186856136815,51.2861429039393
LP_273,245.723,-50.172,0.372,-2.322,-4.119,86,333.6359837372824,-0.34662375723859756,380.18932953144076
LP_282,265.248,-33.257,0.344,-0.065,-1.024,63,355.8023555606905,-1.4260083497615659,
LP_321,296.389,21.153,0.434,-0.36,-3.531,212,57.819155604186115,-1.6981698748485607,1174.8967293472915
LP_403,161.024,-58.095,0.37,-7.047,2.935,125,286.7431748308622,0.7170152471598726,26.302684539632835
LP_5,156.138,-72.51,0.51,-6.89,1.462,342,292.315386368972,-12.73882767473662,2691.536695250797
LP_589,119.812,-19.126,0.312,-1.387,0.501,98,237.71252720586293,5.49598017009938,309.0293803866819
LP_597,282.104,8.714,0.418,-0.058,-1.49,131,40.361878114939124,4.6277605727561,537.0312303176601
LP_658,95.274,-3.431,0.673,-1.458,1.613,106,212.53691976596406,-8.311883544734604,933.254874614691
LP_861,244.705,-52.88,0.243,-2.563,-3.953,67,331.2776077721526,-1.8211834536021174,1862.0890993778678
LP_866,261.768,-39.405,0.391,2.907,0.48,205,349.1145872436817,-2.4067027008779216,1905.4595463785963
LP_876,316.055,42.074,0.472,-2.454,-4.273,48,84.46034443616996,-3.2181572663512057,47.862990313698695
LP_930,102.845,-1.801,0.391,-0.915,2.996,161,214.5283069580851,-0.8340001663738782,2290.865841769215
LP_947,118.61,-27.518,0.333,-4.264,3.683,89,244.32961333828155,0.20500339265253403,1348.9632380568446
L_1641S,85.675,-8.133,2.288,0.013,-0.39,99,212.48015967419914,-18.954082401545886,
Loden_1194,212.006,-59.786,1.329,-7.762,-4.667,62,312.43624669253944,1.6649982384361321,251.18842251536412
Loden_372,172.769,-58.507,0.551,-6.807,0.936,64,292.58255572985786,2.7406734006232725,95.49926279631119
Loden_46,155.884,-54.667,0.875,-11.367,4.645,39,282.559795398276,2.246584021972127,831.7639172213713
Lynga_1,209.994,-62.152,0.422,-5.303,-2.274,29,310.8424049559451,-0.3375124034700509,165.95879278457613
Lynga_14,253.764,-45.239,0.308,-0.336,-1.977,13,340.9133723226543,-1.0906971086028352,
Lynga_2,216.085,-61.328,1.034,-6.716,-4.696,147,313.83880140376425,-0.43916670240582634,102.32935315766703
Lynga_3,229.194,-58.373,0.108,-4.853,-3.727,24,321.034681331587,-0.7048814072281899,
Lynga_4,233.344,-55.234,0.35,-3.983,-3.004,54,324.6622898617571,0.6535190096738923,
Lynga_5,235.462,-56.68,0.305,-3.66,-3.561,131,324.7659419530965,-1.2133956146307008,794.3275370132719
Lynga_6,241.218,-51.96,0.383,-1.866,-2.757,30,330.3520671188998,0.3027389399248132,3.090293803866819
Lynga_9,245.17,-48.523,0.359,-2.559,-2.415,382,334.5469443909194,1.0743541942444972,630.9576215861531
Mamajek_1,130.637,-78.963,10.13,-29.834,26.99,20,292.43537545344515,-21.60126731825848,
Mamajek_4,276.635,-50.772,2.224,4.646,-21.051,180,344.0314050545948,-16.98949979892609,371.5349680219835
Markarian_38,273.819,-18.997,0.567,0.845,-2.277,17,11.985062317245365,-0.9283548469166848,15.848924964027185
Markarian_50,348.806,60.448,0.323,-3.465,-2.56,38,111.33471473935604,-0.23911480547057118,11.4815347022194
Mayer_1,5.502,61.751,0.353,-3.341,-1.426,33,119.45658106402112,-0.9220039775779464,28.840317564502843
Mayer_3,112.523,-18.553,0.209,-1.892,2.336,23,233.77100088812446,-0.19794599618398528,
Melotte_101,160.535,-65.11,0.439,-6.307,3.483,472,289.8633350360257,-5.5722961903224135,165.95879278457613
Melotte_105,169.92,-63.486,0.407,-6.771,2.133,458,292.9027655449068,-2.415193874383948,301.99485372543654
Melotte_111,186.014,25.652,11.595,-12.03,-8.973,306,224.929043710404,83.6936936721669,645.6548528681109
Melotte_20,51.617,48.975,5.668,22.864,-25.378,747,147.35657675771972,-6.404004607270053,51.2861429039393
Melotte_22,56.601,24.114,7.346,20.077,-45.503,952,166.46277741121816,-23.61456429646797,77.62468779884148
Melotte_25,67.447,16.948,21.059,103.018,-27.228,515,179.62792434761775,-21.124326938064314,794.3275370132719
Melotte_66,111.573,-47.685,0.183,-1.474,2.745,804,259.5697574579424,-14.265321990467948,4265.796312095559
