source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,l,b
2921664804628752512,105.01772886092444,-23.88609936183083,1.5102435594100292,0.029526375,-1.6415582669525735,2.279700296548616,8.483368,-0.011143684,235.30370643049045,-8.858272806716496
2922178998111686912,103.24347061203999,-24.01390218417284,1.175585968227248,0.033430066,-3.1301084249015627,3.5108232198057014,10.310104,-0.040771484,234.71218199446224,-10.376636822238492
2940824791169814656,98.64225430449395,-17.364439284461607,2.4303616990567205,0.031749606,-5.585584376966225,4.6927073410383455,8.743114,-0.019954681,226.7215272280401,-11.452349086576724
2948602976946118912,105.76901188021449,-14.168737879816172,1.8516919336012352,0.11915672,-4.6400587074362045,0.5701255460812251,9.199447,-0.030952454,226.8683683054186,-3.8884550024502667
2949670327856974976,102.759804295733,-13.231754704548596,0.8054054195936478,0.026078848,-3.0844272239987864,2.097772382971352,8.512844,-0.0029668808,224.7078414778834,-6.077725246742497
3002265088614113920,100.02627586590681,-10.31073623255259,2.189415765315481,0.063550994,-0.04448491849471883,3.210073885088271,8.546825,-0.030075073,220.8758177051156,-7.174717961060173
5544282645721598720,120.6029517226842,-36.836803359563824,1.4104611446257334,0.028775021,-6.437021428775909,5.0933489590832925,7.81575,-0.006881714,253.15948232174225,-3.2275934469452436
5605979438611959936,108.15131090842667,-30.43751371684402,1.3750869895556548,0.018275596,-3.7477419131808176,3.3978216046865226,10.539582,-0.0067129135,242.5029138386683,-9.220286162663776
5607272807878600960,103.58367893683373,-31.801612176415695,3.297261308544246,0.06645368,-14.448846828461924,1.7965029704198363,6.8373036,-0.15281773,242.0785157763086,-13.340292452850358
5615542200483326848,115.49212243897546,-23.67584086092009,0.8574643454993695,0.027344827,-4.323836098246265,2.690879962164807,10.282568,-0.09291172,239.59351865612328,-0.27779072522277803
195274918660284416,80.1472638283145,42.31387194120112,1.543021326243941,0.029841065,-0.06443418508558058,-4.201943436683711,9.387239,-0.05126953,166.016855460806,3.0302589318704514
3035614341435911552,119.42447129531655,-13.247902554856127,0.8908037741925722,0.041355725,-14.688107319279554,7.450962471947705,14.969181,-0.42435265,232.4377971142265,8.19196241068993
3049059959893347200,104.23026083634154,-10.98959072757116,1.4605331272756708,0.15918615,-2.644022378842128,-0.7794931527462873,8.570373,-0.17080116,223.34604400119136,-3.7856677820749067
3061883632727886720,111.13022873505258,-1.244057500747504,0.8669064282163003,0.031340037,-3.073055681363308,-0.5055636396425359,11.0578375,-0.057602882,217.83665529472503,6.782203821545491
3116343508802874496,106.18302520031143,4.022235759020075,1.1982990261931568,0.03508203,1.0906981061564172,-2.6495841100000685,10.234433,-0.103487015,210.85833550074304,4.7871114012265235
3132389334824224000,101.34351547747553,5.839391208511779,1.781346909976572,0.048152465,-5.614246643001058,-0.7744262146578164,9.20764,-0.09769726,207.0444296201151,1.3161434559941143
3142507934172598144,111.24144449425262,6.916295875710168,0.4785153049313371,0.02793108,-2.41452137581901,-1.7409191881943675,12.919226,-0.034740448,210.5305890624779,10.585357016327483
3333347796581725184,85.9979367304845,6.915204568094235,3.1172153812922287,0.040611833,-1.262602626042706,1.2813777586994617,8.114903,-0.086670876,198.84212867740737,-11.617164252522937
3337943549028544128,83.31144081515697,9.433098487984246,16.231066266815503,0.03738631,-57.31259786730426,-58.87347188896807,15.345009,-0.11415291,195.2490364530042,-12.651878024867646
3354913097956834176,103.62870620058538,15.43859255271482,1.6731659924643771,0.03359143,-3.535337515280266,-3.850175836823684,9.163721,-0.018913269,199.4530585834256,7.63734498381267
3367320678656942848,107.89549598398331,21.73629045850203,1.9394430686676798,0.032165825,-3.4913865119908953,-3.202825135802741,9.193563,-0.03681183,195.39459251506068,13.971362237072547
5713390970044719488,122.61735510767777,-20.425664603299953,1.0828270268555444,0.025892748,-1.4600522318449183,-0.2069175597009334,9.574456,-0.01984024,240.22364153764835,7.054084445551522
4036085947593131392,270.9212628507389,-38.96997406304413,0.5352927046965354,0.038224377,3.8335210122855514,-2.8773993046075677,14.960661,-0.3009882,353.16299565427244,-8.25857847936356
4037962882663490560,273.144401211644,-36.271845227615394,0.7698863238615846,0.037598852,0.14545230078986068,-1.4463027626498688,10.939434,-0.008992195,356.40617896856037,-8.550800579592869
6736969431473828864,281.956666184085,-31.90894643158304,0.6907017680451657,0.041813824,-7.117161037597524,-2.484523506667217,15.339168,-0.23632526,3.621369242575399,-13.245018124827352
4536427269307514752,278.1191446885368,24.360197201154374,0.9668419970388671,0.024919756,0.05093587616811908,-0.5359802214650234,14.489194,-0.18988991,53.061950877794246,14.778390521561214
2040460763868288128,283.7716065353996,28.582304493131733,0.6721629741609064,0.039596777,0.7630860176072946,-2.0698642471211164,15.806418,-0.32584286,59.138418312860566,11.871123609220342
2046564633962669184,292.94301589248624,34.45295263273132,4.234973096227361,0.09209445,1.063679108767813,-3.6047162771731953,4.6996293,-0.17377996,67.9725132177948,7.439172054579526
2053223001491770752,293.23305443089845,39.662706936868396,2.0827387722294883,0.033420686,-1.943869348438693,1.104558530921674,7.784023,-0.09554386,72.74777044587816,9.652476622502885
2060385804383955584,300.6737488906395,38.39329971129339,1.1983465793182186,0.021065585,-2.3679413263500293,-9.327095236476096,9.457907,-0.03881359,74.51354757781895,4.0019637352102
6002333417426533632,232.70530443058186,-42.230378884958,0.5405706318522948,0.047155924,-3.335045560401846,4.520749748467739,15.824019,-0.26572323,331.8889574587857,11.506612708130103
5951645892713801984,262.34887544918274,-46.69617774988275,1.4182481355141452,0.038079843,-0.8042658161739928,-3.154081709075495,7.5883517,-0.07867241,343.2405037088184,-6.774072508609763
5825522017735205248,236.03435570153334,-65.38987471977146,1.0226717338927562,0.119263984,-3.6012447352943875,-4.662471601078413,8.29128,-0.08134079,319.66738695283,-8.295355806134385
5831781086422931200,248.15869854584,-59.08944378136915,0.4049027804807431,0.02677403,-6.4489409752252085,-10.438898423343428,10.189342,-0.029172897,328.14583758307293,-7.5244121583716135
5916394763967640448,258.4829128854093,-57.639145486650236,15.706215172693973,0.03277065,-84.58656823803244,-218.95168914944605,14.919664,-0.21250248,332.6965694147044,-10.868481024851029
5917224379858067712,257.1978212668799,-56.680378676033115,2.107962547352121,0.027647557,-20.63342972380142,-17.866920792313532,14.010241,-0.18199444,333.08967798352523,-9.748115134478759
