cluster_id,ra,dec,parallax,pmra,pmdec,n_members,l,b,age_myr,distance_kpc,r_galactocentric_kpc
UBC_10b,327.047,61.032,1.015,-3.471,-1.859,40,102.50665350218044,5.6526367563151965,56.23413251903491,0.9852216748768474,8.38909871867589
UBC_11,246.666,-59.936,2.147,-0.342,-6.794,44,327.0003814134416,-7.547918055224752,67.60828566222641,0.4657661853749418,7.738845459797392
UBC_114,286.446,-0.399,0.656,-1.47,-1.874,39,34.213440618494005,-3.373688614898699,50.1187013514281,1.524390243902439,6.916720673747659
UBC_122,288.142,15.717,0.358,-0.555,-3.132,92,49.29825449487616,2.558816002784107,51.2861429039393,2.793296089385475,6.647840316229282
UBC_126,294.985,20.054,0.366,-1.855,-4.391,37,56.21219373603892,-1.103104876963951,19.952631912548657,2.73224043715847,6.98225473791751
UBC_129,299.05,26.448,0.844,-0.967,-4.337,115,63.61686045885093,-1.094208897357876,52.48072067145216,1.1848341232227488,7.669367000070051
UBC_130,298.06,27.437,0.393,-2.099,-5.856,98,64.009270950915,0.1718847783860892,27.542290662215265,2.544529262086514,7.370767064672026
UBC_133,303.694,28.355,0.583,-1.12,-4.678,81,67.43821059965916,-3.5547499524772914,85.1137701777428,1.7152658662092626,7.6307208346105755
UBC_134,299.722,31.095,0.368,-2.174,-5.983,57,67.88923709751663,0.8266751954807635,74.13100459583173,2.717391304347826,7.532368797141329
UBC_135,299.824,33.724,0.223,-3.515,-6.437,62,70.17452582275818,2.130593756649787,23.988335511359203,4.484304932735426,7.8332616169076426
UBC_14,294.746,3.703,1.306,0.131,-2.103,46,41.73374393189414,-8.828773213704629,52.48072067145216,0.7656967840735068,7.574136606579115
UBC_146,309.368,46.467,0.423,-4.047,-4.325,145,84.80809484151304,3.266345065349122,43.65156980428764,2.3640661938534278,8.250341524985094
UBC_147,308.317,47.147,0.437,-3.367,-4.799,53,84.92360129167143,4.249501741685906,34.67368199963294,2.288329519450801,8.239813833602238
UBC_148,309.732,46.464,0.414,-2.099,-3.234,69,84.95757027211889,3.064868679972152,48.97788838992469,2.4154589371980677,8.266857329573217
UBC_149,312.253,46.47,0.389,-0.884,-1.926,94,86.03776414993789,1.7046874709662891,34.67368199963294,2.570694087403599,8.347773492737932
UBC_159,339.03,39.621,1.988,-1.905,-4.786,67,96.4110634288387,-16.18219523294834,14.454392628956644,0.5030181086519114,8.190024044333684
UBC_167,324.786,62.332,1.065,-2.078,-3.022,39,102.54685475919776,7.337286361596595,21.877623926123007,0.9389671361502347,8.373796684408628
UBC_168,332.43,57.549,1.069,1.796,1.633,27,102.56346597722764,1.2187996457142167,72.44361827871234,0.9354536950420954,8.37533014813415
UBC_177,339.659,67.044,0.855,-1.973,-0.973,43,110.4942823238348,7.435996400681504,27.542290662215265,1.1695906432748537,8.59696040401464
UBC_178,346.201,63.36,1.148,-1.235,-1.823,58,111.3108358924908,2.9200506540054856,10.232935315766705,0.8710801393728224,8.47699553327129
UBC_17a,83.422,-1.671,2.753,1.582,-1.2,180,205.3346542197047,-18.019412272752284,18.620870548831206,0.3632401017072285,8.435497365648876
UBC_17b,83.195,-1.585,2.376,0.078,-0.163,103,205.14247487451436,-18.179148358085172,11.4815347022194,0.4208754208754209,8.485682744017952
UBC_182,4.18,52.298,0.64,-2.96,-1.769,24,117.55123157790877,-10.21066306114071,13.489632380568445,1.5625,8.937870318022156
UBC_183,5.005,55.714,0.934,0.661,-2.507,28,118.48463939826716,-6.886219722574591,66.06937091565955,1.070663811563169,8.67937051151644
UBC_187,37.868,72.346,1.076,-1.664,-1.747,42,130.4352628256296,10.947492273392534,17.78279410038923,0.929368029739777,8.741440643263555
UBC_19,56.336,29.827,2.385,2.705,-5.17,34,162.21509681345643,-19.479846721262916,6.918312139914402,0.41928721174004197,8.499253568604447
UBC_207,83.848,-4.486,2.544,1.086,0.555,55,208.1726376366001,-18.94723201903005,15.13560650178649,0.3930817610062893,8.451561207765897
UBC_245,129.276,-45.245,0.423,-4.629,4.294,52,263.79324142625234,-2.580668610363679,34.67368199963294,2.3640661938534278,8.700116934213368
UBC_247,126.678,-50.729,0.854,-5.083,6.093,55,267.221302363151,-7.209616722702591,57.54402406055371,1.17096018735363,8.260221367919932
UBC_251,140.447,-51.252,0.484,-4.997,4.436,44,273.19380255912927,-0.9079078544079572,93.32538499404744,2.066115702479339,8.268314533985393
UBC_258,158.917,-57.615,0.393,-7.237,3.609,51,285.5297446666293,0.5953964171576038,40.73804030443489,2.544529262086514,7.834212319804178
UBC_26,285.37,22.02,1.661,2.049,-5.176,64,53.75265176112576,7.7483168539155,35.48135450617081,0.6020469596628537,7.784157868932868
UBC_261,159.52,-60.503,0.222,-5.6,2.632,89,287.2237017272791,-1.7641925432118186,18.620870548831206,4.504504504504505,8.036309219641533
UBC_263,162.656,-59.992,0.38,-6.396,2.032,70,288.3591221787144,-0.58357894593828,25.118869830988675,2.6315789473684212,7.708946006409524
UBC_266,166.334,-59.759,0.356,-6.686,1.698,138,289.93325613202023,0.4078480679799059,12.88249947737535,2.808988764044944,7.6355186180342525
UBC_267,168.283,-58.901,0.311,-6.016,1.809,95,290.52193250142847,1.5816744386499375,12.88249947737535,3.215434083601286,7.615406269242044
UBC_272,168.099,-62.284,0.397,-5.817,1.561,57,291.6949914939033,-1.592771773238012,93.32538499404744,2.5188916876574305,7.562214116877544
UBC_273,170.302,-60.568,0.428,-6.328,1.131,31,292.0662844885841,0.3861286438849177,45.70880290185209,2.336448598130841,7.560932849637928
UBC_280,177.923,-62.646,0.398,-5.63,0.662,85,296.1299839274258,-0.5659214184043863,51.2861429039393,2.5125628140703515,7.369208255427939
UBC_281,178.121,-64.593,0.365,-5.587,0.208,23,296.6597555285879,-2.4415885072228587,34.67368199963294,2.73972602739726,7.31497627425511
UBC_285,184.671,-65.42,0.568,-6.242,-0.711,67,299.53145221865293,-2.7647294490917766,61.65949477018448,1.7605633802816902,7.414808278499018
UBC_286,187.364,-62.447,0.435,-6.16,-0.403,73,300.39291443954306,0.3163322761554093,57.54402406055371,2.2988505747126435,7.2359607299910325
UBC_287,189.765,-61.272,0.433,-4.749,-0.734,68,301.44456164272026,1.563994472266249,23.442281975923816,2.3094688221709005,7.192584174751571
UBC_291,199.091,-63.436,0.307,-5.624,-1.586,52,305.71445329605035,-0.6990022186862656,25.118869830988675,3.257328990228013,6.759481809146166
UBC_292,200.201,-61.258,0.431,-3.641,-1.656,84,306.45585552525864,1.41266028234438,69.18312139914401,2.320185614849188,6.99704913949477
UBC_293,202.711,-61.775,0.291,-4.434,-1.714,80,307.5735965637293,0.7410909876754889,19.952631912548657,3.436426116838488,6.613476004300232
UBC_298,217.559,-59.815,0.379,-5.556,-3.807,61,315.0609179152086,0.7096693979946929,48.97788838992469,2.638522427440633,6.526180330572897
UBC_31,61.146,32.532,2.723,3.803,-5.468,84,163.52661931723208,-14.718296893779923,26.302684539632835,0.36724201248622845,8.463210897471884
UBC_313,246.139,-51.932,0.3,-3.093,-4.325,61,332.5671251423198,-1.7692743979734589,60.2559877171915,3.3333333333333335,5.388170022945821
UBC_318,251.144,-47.577,0.329,-0.928,-2.223,236,337.96062483421224,-1.2019873416137867,11.220189470737862,3.03951367781155,5.426380757489148
UBC_320,251.403,-44.448,0.322,-0.651,-0.987,111,340.4503844813173,0.7018872006458419,17.78279410038923,3.1055900621118013,5.2985531051665795
UBC_323,253.94,-40.729,0.575,-0.232,-1.28,267,344.5052596354228,1.6401839903425404,8.912505467113453,1.7391304347826089,6.463471394504989
UBC_334,265.57,-30.731,0.613,-0.731,-1.287,228,358.0918051424274,-0.3237260992679379,19.952631912548657,1.6313213703099512,6.49183653666173
UBC_337,271.722,-24.649,0.566,0.482,-0.711,40,6.092563964174467,-1.9440034301641071,41.686927362111874,1.76678445229682,6.368963851914818
UBC_341,276.464,-17.076,0.478,-0.22,-1.487,94,14.865051299887549,-2.242493360462281,21.877623926123007,2.092050209205021,6.125036690956984
UBC_342,273.914,-14.925,0.605,-0.171,-1.043,66,15.608163134139843,0.932755077243526,14.125378548042052,1.6528925619834711,6.545391701896761
UBC_343,276.989,-14.72,0.472,-0.711,-2.685,124,17.187050206492437,-1.5943572957160508,19.952631912548657,2.1186440677966103,6.130770216356906
UBC_344,274.475,-12.083,0.466,-0.331,-2.168,314,18.369161770374813,1.8021406198690495,3.467368199963294,2.1459227467811157,6.123845973325759
UBC_345,276.005,-12.256,0.472,-0.452,-1.706,43,18.920633784489933,0.4011513790221573,14.454392628956644,2.1186440677966103,6.156327082087124
UBC_352,281.22,-5.849,0.262,-1.402,-3.641,75,26.97981543667161,-1.2111944968343578,6.918312139914402,3.8167938931297707,5.028749193014088
UBC_353,280.854,-3.735,0.438,-0.62,-2.152,31,28.69396560721676,0.0788113802978133,29.512078009328956,2.2831050228310503,6.216678405807738
UBC_355,281.923,-3.817,0.451,-0.692,-1.899,42,29.10798165428245,-0.9076704693537684,24.547081610382136,2.2172949002217295,6.278306842197135
UBC_357,284.743,-0.237,0.288,-1.888,-4.076,65,33.580028819466825,-1.7843688291986206,6.606937091565955,3.4722222222222223,5.571746489631489
UBC_359,284.793,10.342,0.274,-2.465,-4.626,47,43.01921849084032,2.999064900014405,85.1137701777428,3.64963503649635,5.997092998043656
UBC_361,290.003,15.159,0.631,-1.712,-5.245,42,49.63929184052038,0.7113724637721661,36.30780069327641,1.5847860538827259,7.1977812287777265
UBC_363,299.274,31.867,0.219,-3.69,-6.257,69,68.34832999716122,1.5555643623235458,64.56541439665037,4.566210045662101,7.7100326992265975
UBC_365,303.314,34.364,0.294,-2.282,-5.293,83,72.26968644111355,0.0368577580197288,41.686927362111874,3.4013605442176873,7.79165878537767
UBC_367,302.357,36.47,0.322,-2.579,-5.098,25,73.60450315206018,1.8430284933201888,21.877623926123007,3.1055900621118013,7.833864317788202
UBC_368,302.847,36.512,0.431,-2.601,-5.769,37,73.8547461328824,1.5358140116679213,22.38720646963977,2.320185614849188,7.801904105594473
UBC_370,303.863,36.891,0.296,-3.334,-5.094,20,74.62061471896129,1.0657373590700443,33.11311069398671,3.3783783783783785,7.926199695800451
UBC_371,305.886,36.099,0.524,-2.39,-4.336,60,74.88596909691034,-0.7235185643095412,40.73804030443489,1.9083969465648853,7.84384840313625
UBC_373,306.874,37.665,0.788,-0.627,-3.624,20,76.6207458205852,-0.4633947810407714,64.56541439665037,1.2690355329949239,7.925108600199439
UBC_376,307.511,46.161,0.367,-2.479,-3.394,31,83.79788647997032,4.116328766897126,30.19951853033241,2.7247956403269757,8.281523394391032
UBC_377,314.906,45.861,0.32,-2.943,-2.803,23,86.75484627453235,-0.0932176860283996,47.862990313698695,3.125,8.535742855600214
UBC_379,313.264,48.538,0.364,-2.531,-2.442,31,88.0697511380022,2.4917414680981858,18.197018176288072,2.7472527472527473,8.485180912022384
UBC_380,317.71,47.705,0.437,-1.003,-1.742,18,89.40982222718982,-0.2839670268811642,79.43284091521296,2.288329519450801,8.415481616263055
UBC_384,328.718,52.821,0.393,-3.858,-3.729,42,98.03625852623396,-1.297873362496477,67.60828566222641,2.544529262086514,8.843930036427365
UBC_385,317.94,60.092,1.178,-2.53,-3.468,26,98.59475385364512,8.060609640558168,19.49844428490234,0.8488964346349746,8.289375481712868
UBC_386,319.784,61.952,0.809,-3.461,-3.411,28,100.58206290989862,8.686155712946496,6.456541439665037,1.2360939431396785,8.432382304250613
UBC_392,336.125,64.926,1.056,-0.642,-3.287,33,108.15598124801016,6.358270582333624,70.79456289251887,0.9469696969696969,8.462649732228849
UBC_415,42.54,72.914,1.096,-1.301,-1.626,17,131.48684770294193,12.045080162860907,23.442281975923816,0.9124087591240875,8.738719225812854
UBC_475,123.892,-33.904,0.488,-2.879,2.907,19,252.15202185894572,0.6163151114570744,39.81070831325058,2.0491803278688523,8.964771510220155
UBC_479,124.338,-42.582,0.648,-4.814,5.119,33,259.5550365313078,-3.933403061356939,20.41737675660413,1.5432098765432098,8.536454378669227
UBC_482,131.14,-45.951,0.446,-5.155,4.977,97,265.150528670914,-1.980700735295568,26.915337400578164,2.242152466367713,8.606119767997118
UBC_486,139.738,-50.555,0.659,-8.19,6.933,33,272.3843307946796,-0.7330003218553268,66.06937091565955,1.5174506828528072,8.200229890777383
UBC_487,139.691,-51.6,0.499,-5.812,4.14,36,273.1080563828639,-1.487533144753159,26.302684539632835,2.004008016032064,8.259286689731562
UBC_489,141.158,-53.069,0.324,-4.954,3.807,81,274.7805371500311,-1.895569404514856,10.471285020627684,3.0864197530864197,8.444314648146497
UBC_490,140.563,-53.872,0.337,-4.397,4.029,47,275.09213341512293,-2.7161176635337574,39.81070831325058,2.9673590504451037,8.395169190593577
UBC_492,148.736,-50.951,0.39,-6.86,4.997,29,276.884582811789,2.7717837132184027,58.88436294945623,2.564102564102564,8.218226428796417
UBC_496,159.693,-54.247,0.571,-7.889,1.45,21,284.24883814883475,3.7408726323048658,75.85777749219503,1.7513134851138354,7.87615093337899
UBC_499,158.639,-59.752,0.396,-6.543,2.81,24,286.4704211142988,-1.328883113584288,52.48072067145216,2.525252525252525,7.791881791592681
UBC_504,159.738,-61.099,0.174,-5.743,2.921,33,287.60762407613623,-2.23250045629528,11.220189470737862,5.74712643678161,8.40997493562022
UBC_510,163.234,-62.747,0.18,-5.675,2.08,24,289.8314577723864,-2.929024660866359,15.48816822976791,5.555555555555555,8.134780833297844
UBC_515,179.311,-62.968,0.239,-6.147,0.691,30,296.81943092513524,-0.7411985215854917,8.128302305789093,4.184100418410042,7.2669157052034326
UBC_517,182.482,-63.791,0.392,-5.685,0.008,53,298.3677804124606,-1.287710493912106,22.38720646963977,2.5510204081632653,7.265500069677931
UBC_518,184.56,-62.969,0.265,-5.564,0.091,21,299.1704455399639,-0.33996427783196,30.19951853033241,3.773584905660377,7.094334351315844
UBC_522,190.822,-61.627,0.396,-4.447,-1.154,57,301.96363246225496,1.229423579796353,15.13560650178649,2.525252525252525,7.115513843580071
UBC_525,196.023,-63.941,0.436,-4.202,-1.219,54,304.32133121182164,-1.103395227017611,11.748980193354184,2.293577981651376,7.086793953599269
UBC_526,199.664,-62.523,0.452,-4.158,-1.833,17,306.06568261374633,0.1830229306097149,18.197018176288072,2.2123893805309733,7.050137210838243
UBC_531,211.837,-63.076,0.349,-5.216,-2.916,32,311.4024034487442,-1.4594289752541794,81.28302305789093,2.865329512893983,6.587853974751477
UBC_532,226.476,-62.239,0.485,-2.409,-3.214,16,317.90186000877554,-3.341326991401127,36.30780069327641,2.061855670103093,6.73753462098893
UBC_533,230.274,-53.179,0.791,-1.69,-1.345,23,324.3246658842563,3.360966035007993,89.12505467113454,1.2642225031605563,7.134859014552022
UBC_534,238.697,-57.868,0.565,-1.443,-3.598,25,325.3991197950596,-3.230392958278834,83.17639172213713,1.7699115044247788,6.742539817296173
UBC_535,237.584,-56.758,0.3,-3.938,-4.544,28,325.63677585897835,-1.99066440064976,17.78279410038923,3.3333333333333335,5.691642206814173
UBC_536,237.68,-55.632,0.498,-3.355,-4.77,21,326.3847195545818,-1.147022791531653,32.359382746997106,2.0080321285140563,6.545158484671031
UBC_539,243.053,-51.471,0.418,-1.617,-1.936,26,331.52120844242484,-0.1030612484850286,53.70318199557904,2.3923444976076556,6.126291308527786
UBC_540,243.758,-51.688,0.303,-3.567,-4.015,78,331.6903650107293,-0.5617734935639285,43.65156980428764,3.3003300330033003,5.446253181184139
UBC_541,243.015,-50.188,0.391,-2.688,-2.785,61,332.380689784166,0.8498362038199717,21.877623926123007,2.557544757033248,5.9749398333789205
UBC_545,248.527,-48.881,0.332,-1.095,-2.721,37,335.8269530474129,-0.7688991316829835,35.48135450617081,3.012048192771084,5.514011654000441
UBC_547,251.64,-47.103,0.312,-0.744,-2.007,175,338.53936380450455,-1.148702268699982,15.13560650178649,3.2051282051282053,5.271706189986896
UBC_549,252.156,-46.965,0.311,-0.807,-1.925,20,338.87197003124646,-1.328022020644129,85.1137701777428,3.215434083601286,5.252910146971282
UBC_55,66.364,46.122,1.079,-1.067,-2.604,56,156.82281263097076,-2.1898066570903003,33.88443198353887,0.9267840593141798,8.98076282123719
UBC_550,252.65,-45.07,0.37,-2.564,-4.136,39,340.54614078873664,-0.3759250483348136,46.77352234557817,2.7027027027027026,5.645862638791331
UBC_552,254.724,-42.06,0.355,-0.162,-0.387,39,343.8307413025483,0.3507668647349408,11.220189470737862,2.8169014084507045,5.47308190996788
UBC_553,253.51,-41.271,0.581,-0.551,-1.811,38,343.87948621685547,1.5518511243294035,13.182563911826833,1.721170395869191,6.4867279477759565
UBC_554,256.116,-41.67,0.527,-0.594,-0.899,40,344.77454027804504,-0.2288431678218304,60.2559877171915,1.8975332068311195,6.310790426010083
UBC_558,259.353,-40.276,0.342,-0.734,-1.952,130,347.34508914068533,-1.372718870403391,7.244361827871233,2.923976608187134,5.308641556870511
UBC_559,259.123,-39.699,0.386,-0.493,-1.409,117,347.7137738986119,-0.8951116924818346,11.4815347022194,2.5906735751295336,5.618076781824716
UBC_562,262.776,-37.891,0.403,-0.155,-2.621,54,350.81293524574005,-2.227339564210112,11.748980193354184,2.4813895781637716,5.688084174325368
UBC_564,263.999,-34.645,0.373,-0.234,-1.719,50,354.075126214674,-1.291145327939198,25.70394879669197,2.680965147453083,5.463043714991743
UBC_565,264.004,-33.908,0.396,-0.138,-1.467,79,354.69829614147005,-0.8974570973132382,9.120109194638909,2.525252525252525,5.6127101104944055
UBC_568,262.951,-31.915,0.327,-0.853,-1.813,50,355.8914013732909,0.9273542769668432,5.62341325190349,3.058103975535168,5.076883682826693
UBC_571,267.346,-29.574,0.334,-1.07,-2.876,29,359.8792145685188,-1.03259054731902,35.48135450617081,2.994011976047904,5.128484767174526
UBC_576,284.685,0.433,0.744,-0.754,-3.55,17,34.14999503602874,-1.42707060436278,77.62468779884148,1.3440860215053763,7.050482640874884
UBC_578,301.607,33.015,0.182,-2.708,-4.951,13,70.3645777599611,0.4923734619877725,21.877623926123007,5.4945054945054945,8.134088902480547
UBC_582,299.833,38.551,0.895,-3.06,-7.856,11,74.30235282236451,4.645214345668058,63.09576215861531,1.1173184357541899,7.893834405795664
UBC_583,303.735,36.659,0.268,-3.393,-5.135,55,74.37071165021398,1.0220571670928218,87.0963704709875,3.731343283582089,7.972351141085854
UBC_584,304.213,41.983,0.54,-3.678,-4.135,15,79.0049123536482,3.676406731702361,14.125378548042052,1.8518518518518516,7.978512423672464
UBC_587,311.587,43.69,0.286,-2.86,-4.837,26,83.57888886986956,0.3242818425331161,14.454392628956644,3.4965034965034967,8.47586046939375
UBC_588,311.555,45.417,0.566,-2.347,-2.642,23,84.91301540943512,1.42137899640714,72.44361827871234,1.76678445229682,8.15736063000826
UBC_650,145.123,-49.685,0.264,-4.694,3.256,20,274.2996773149618,2.267831631598358,77.62468779884148,3.7878787878787876,8.699594116883688
UBC_652,162.381,-54.711,0.363,-7.224,3.803,20,285.84886064310626,4.066021499130592,10.0,2.7548209366391188,7.831185040514058
UBC_653,160.101,-59.0,0.383,-7.472,3.012,37,286.74985612052336,-0.3081126459653596,30.90293803866819,2.6109660574412534,7.782093272836851
UBC_654,159.284,-59.875,0.231,-5.713,2.491,114,286.8130939555391,-1.274639855928088,8.912505467113453,4.329004329004329,8.02263810579808
UBC_659,167.285,-60.687,0.367,-6.297,1.387,19,290.7306755734663,-0.2617274232450307,27.542290662215265,2.7247956403269757,7.59762353985427
UBC_662,178.897,-61.532,0.198,-6.729,1.352,36,296.3271313743023,0.6214764853478449,43.65156980428764,5.05050505050505,7.422200609240608
UBC_664,226.132,-60.862,0.296,-4.362,-3.377,24,318.4358945363212,-2.061318228395336,40.73804030443489,3.3783783783783785,6.027550410555795
UBC_666,244.723,-51.594,0.193,-3.281,-4.543,15,332.1861176899789,-0.9106840209709708,33.11311069398671,5.181347150259067,4.286479734208944
UBC_667,247.745,-48.386,0.326,-1.679,-3.5,28,335.83668822290576,-0.0533677465822425,33.88443198353887,3.067484662576687,5.469366070752844
UBC_672,253.128,-41.525,0.565,-0.645,-2.009,15,343.5013737942187,1.613146399613053,10.471285020627684,1.7699115044247788,6.4452483258346565
UBC_7,106.786,-37.729,3.558,-9.703,6.982,77,248.7423294382659,-13.345802359664566,31.622776601683796,0.2810567734682406,8.225098314952254
UBC_9,276.544,26.432,2.869,0.651,-5.404,25,54.46855446108789,16.89635796209953,26.302684539632835,0.34855350296270476,7.932826622472036
UPK_108,315.551,29.997,1.173,1.073,-4.748,28,75.0177226993341,-10.855738189523947,40.73804030443489,0.8525149190110827,7.946816931834082
UPK_113,317.505,34.347,1.434,2.169,-2.418,35,79.44762151121134,-9.234048975581205,48.97788838992469,0.697350069735007,8.024527506262018
UPK_126,311.768,43.816,1.177,-1.467,-1.964,34,83.75899746166051,0.3012174816724278,13.489632380568445,0.8496176720475785,8.073933181326973
UPK_137,306.015,54.152,1.166,-2.289,-6.064,24,89.84509677089807,9.47712372935146,51.2861429039393,0.8576329331046313,8.163658914850583
UPK_150,319.474,54.516,0.996,-4.243,-3.975,67,95.10120658178204,3.62195200789701,25.70394879669197,1.0040160642570282,8.271526645959295
UPK_166,339.203,46.927,1.508,-0.907,-3.229,204,100.3334728052768,-9.952297685196887,26.915337400578164,0.6631299734748011,8.264178251595792
UPK_168,343.832,43.35,1.654,-0.528,-3.974,170,101.54288544719708,-14.647466045736374,36.30780069327641,0.6045949214026602,8.258957534716062
UPK_169,326.718,59.915,1.155,-2.004,-2.4,52,101.66096084610936,4.90107682857564,13.80383840233794,0.8658008658008658,8.339260176640247
UPK_185,346.424,49.376,1.786,2.636,-1.929,109,105.81721941532764,-9.949626030382412,70.79456289251887,0.5599104143337066,8.289318949255161
UPK_201,344.732,61.648,1.061,-3.995,-3.376,32,109.98962266342728,1.6364195638089143,15.848924964027184,0.942507068803016,8.4903531284838
UPK_230,353.465,71.788,1.841,4.892,-0.809,28,116.88571609957296,9.832848693116718,72.44361827871234,0.5431830526887561,8.377636519514763
UPK_26,283.438,-9.847,1.108,0.062,-4.419,42,24.40770041263967,-4.981548875465316,72.44361827871234,0.9025270758122743,7.312682493521541
UPK_265,31.915,65.449,1.131,-0.518,-0.412,46,130.74517934786934,3.740058577111519,87.0963704709875,0.8841732979664014,8.72351470268473
UPK_282,30.347,43.787,1.209,-2.8,-3.227,40,136.06456209916612,-17.29380820923908,75.85777749219503,0.8271298593879238,8.707965087738806
UPK_303,40.054,40.291,4.606,18.197,-24.154,20,144.4334587914502,-17.99562561779494,79.43284091521296,0.21710811984368217,8.290835039450666
UPK_38,280.829,-1.654,1.675,-1.102,-5.202,29,30.53370856273884,1.0519191862993655,14.454392628956644,0.5970149253731343,7.613901314421455
UPK_385,75.647,13.02,3.133,1.809,-3.484,44,187.9520642414995,-17.08511277661793,11.748980193354184,0.31918289179699966,8.424269128789241
UPK_398,85.994,7.021,2.176,-3.315,-1.714,44,198.746264731868,-11.56829410875235,10.715198228903988,0.45955882352941174,8.54956410719411
UPK_402,87.515,2.822,2.385,-1.112,-1.917,47,203.249608463683,-12.285023007131125,7.244361827871233,0.41928721174004197,8.499955597001998
UPK_418,112.48,5.605,1.111,-2.646,-0.983,18,212.28471074306904,11.102289724965294,63.09576215861531,0.9000900090009001,8.88123777696751
UPK_422,88.007,-7.543,3.316,0.187,-0.571,113,212.9891786479432,-16.619509488823642,19.49844428490234,0.3015681544028951,8.365860220421471
UPK_436,100.18,-8.126,1.157,-4.119,0.635,98,218.97561401122368,-6.064133517683492,25.70394879669197,0.8643042350907519,8.806769781173806
UPK_445,92.385,-15.03,1.467,-2.634,1.377,58,221.9506409373392,-15.932840782438848,12.88249947737535,0.6816632583503749,8.62063503529091
UPK_468,118.411,-13.511,1.125,-1.53,0.131,13,232.16435822458297,7.20813761517653,67.60828566222641,0.8888888888888888,8.690885987121362
UPK_470,108.394,-19.495,0.963,-4.819,4.224,115,232.76797737181917,-4.086282525849248,41.686927362111874,1.0384215991692627,8.787476403849297
UPK_502,124.371,-37.798,1.397,-8.119,5.621,44,255.59874722239095,-1.2371399722957617,72.44361827871234,0.7158196134574087,8.328884964624471
UPK_526,115.198,-52.839,1.712,-8.0,7.415,39,265.3990575963492,-14.389557794475747,30.90293803866819,0.5841121495327103,8.186832780461247
UPK_533,122.798,-52.529,2.893,-6.788,2.615,55,267.40421530173654,-10.210310178386823,89.12505467113454,0.34566194262011757,8.144500117494173
UPK_535,127.025,-50.899,3.086,-12.913,3.217,109,267.4883485181168,-7.127363708133744,33.11311069398671,0.32404406999351915,8.142429704967187
UPK_540,114.567,-58.609,2.688,-4.827,7.67,52,270.66765624094063,-17.16811303073389,37.153537595204696,0.3720238095238095,8.125635141665793
UPK_545,130.809,-58.629,3.036,-8.752,2.72,174,275.1032465164789,-9.914366267653104,79.43284091521296,0.32938076416337286,8.099588844924332
UPK_562,165.861,-56.978,1.199,-11.688,4.876,67,288.5903586068398,2.8560592289439666,97.72367059324804,0.8340283569641367,7.896014125128166
UPK_585,212.787,-75.872,1.388,-6.81,-5.57,28,307.8455346355271,-13.76631721138946,77.62468779884148,0.7204610951008646,7.712490660743255
UPK_599,205.84,-38.576,1.458,-9.945,0.293,87,313.9447377202433,23.18287693454993,19.49844428490234,0.6858710562414266,7.697860211702455
UPK_604,224.4,-59.75,1.305,-4.535,-3.678,43,318.212329347144,-0.6747915462015243,42.65796312095559,0.7662835249042146,7.567927846372374
UPK_605,234.582,-65.957,1.319,-3.627,-4.257,57,318.8389620231481,-8.382787284207243,69.18312139914401,0.7581501137225171,7.573421947089694
UPK_607,225.058,-57.148,1.049,-4.231,-3.245,37,319.7391138069795,1.4601713340644775,15.48816822976791,0.9532888465204957,7.420375070293618
UPK_613,226.276,-49.152,1.146,-4.566,-3.64,27,324.26775975013504,8.102554303968867,83.17639172213713,0.8726003490401397,7.437863498614933
UPK_617,234.809,-55.394,1.36,-2.736,-5.314,84,325.24377108934664,0.0350190804083775,70.79456289251887,0.7352941176470588,7.529570743458962
UPK_621,237.093,-54.403,1.122,-2.48,-3.105,49,326.88888182033537,0.0232419304612906,26.302684539632835,0.89126559714795,7.391516625577977
UPK_624,254.138,-60.422,3.13,-1.422,-14.336,40,329.0689332144453,-10.68754313273609,39.81070831325058,0.3194888178913738,7.854358705064215
UPK_640,250.26,-39.494,5.673,-11.973,-21.25,616,343.6402137558732,4.589481406434743,25.118869830988675,0.17627357659086904,7.9535597102095315
UPK_654,277.329,-34.528,1.97,1.165,-8.67,60,359.53398292144306,-10.8239545565062,79.43284091521296,0.5076142131979695,7.623434411103252
UPK_82,298.285,26.379,1.842,2.358,-2.138,83,63.20399068655868,-0.5430641181883369,81.28302305789093,0.5428881650380022,7.892158720153239
UPK_88,309.476,21.462,3.4,10.213,-5.266,24,64.725604371579,-11.785297083223028,41.686927362111874,0.29411764705882354,8.003308441620609
UPK_90,299.777,28.422,1.228,-0.824,-5.705,41,65.63782501416352,-0.6150725211412721,48.97788838992469,0.8143322475570033,7.821359356566042
vdBergh_80,97.739,-9.625,1.025,-3.298,0.418,75,219.2474133125457,-8.890908416480578,6.456541439665037,0.9756097560975611,8.889396651426342
vdBergh_83,100.025,-27.189,1.034,-2.896,3.199,48,236.44864306195765,-14.329566424318156,30.90293803866819,0.9671179883945841,8.675100586833683
